log_id,user_id,session_start,session_end,duration_sec,upload_bytes,download_bytes,src_ip,dest_domain,dest_ip,protocol,category,is_abnormal
851,3,2024-09-11 18:17:44,2024-09-11 18:35:44,1080,18948,360021,10.211.96.1,zhihu.com,179.194.238.88,HTTPS,社交,0
852,3,2024-09-11 09:01:40,2024-09-11 09:45:40,2640,115470,1616589,10.227.119.156,pinduoduo.com,160.69.104.54,HTTPS,购物,0
853,3,2024-09-11 10:25:47,2024-09-11 11:12:47,2820,30054,571029,10.51.197.76,douban.com,77.190.95.245,HTTPS,社交,0
854,3,2024-09-11 08:12:45,2024-09-11 08:19:45,420,56282,281414,10.65.254.204,tencent.com,111.85.98.198,HTTPS,休闲,0
855,3,2024-09-11 14:19:53,2024-09-11 15:04:53,2700,80309,1445578,10.86.228.245,icourse163.org,88.92.144.86,HTTPS,学习,0
856,3,2024-09-25 01:30:42,2024-09-25 02:10:42,2400,60780,607809,10.87.45.28,icourse163.org,133.228.28.129,HTTPS,学习,0
857,3,2025-01-01 21:45:01,2025-01-01 22:34:01,2940,50975,713656,10.196.143.57,wiley.com,136.29.52.17,HTTPS,学习,0
858,3,2025-01-01 14:42:30,2025-01-01 15:06:30,1440,23307,442836,10.46.170.224,pinduoduo.com,49.193.145.64,HTTPS,购物,0
859,3,2025-01-01 03:59:36,2025-01-01 04:06:36,420,3730,59692,10.195.223.207,coursera.org,199.124.133.154,HTTPS,学习,0
860,3,2024-12-14 12:07:18,2024-12-14 13:42:18,5700,63862,894072,10.96.59.147,163.com,218.71.18.60,HTTPS,新闻,0
861,3,2024-11-12 11:08:54,2024-11-12 11:35:54,1620,204796,819184,10.159.31.152,weixin.qq.com,213.74.43.95,HTTPS,社交,0
862,3,2024-11-12 05:12:54,2024-11-12 06:13:54,3660,359897,5038558,10.186.64.134,tencent.com,220.110.254.197,HTTPS,休闲,0
863,3,2024-11-12 21:37:14,2024-11-12 21:57:14,1200,33928,610706,10.161.74.209,tencent.com,121.72.140.253,HTTPS,休闲,0
864,3,2024-11-12 21:53:14,2024-11-12 22:48:14,3300,153161,1225292,10.145.74.192,cnki.net,175.37.96.45,HTTPS,学习,0
865,3,2024-11-06 22:38:20,2024-11-06 22:41:20,180,5818,40732,10.140.244.162,icourse163.org,119.197.113.53,HTTPS,学习,0
866,3,2024-11-06 13:31:18,2024-11-06 13:55:18,1440,15664,219305,10.78.107.218,coursera.org,134.202.202.134,HTTPS,学习,0
867,3,2024-12-02 20:44:47,2024-12-02 21:12:47,1680,50480,454321,10.249.200.77,sina.com.cn,106.87.170.186,HTTPS,新闻,0
868,3,2024-12-02 13:01:35,2024-12-02 13:29:35,1680,21102,400952,10.178.200.101,coursera.org,135.149.15.11,HTTPS,学习,0
869,3,2024-10-31 13:33:46,2024-10-31 13:48:46,900,15618,156189,10.201.49.34,icourse163.org,154.112.59.167,HTTPS,学习,0
870,3,2024-10-31 10:48:50,2024-10-31 11:41:50,3180,482468,2412343,10.155.234.168,weixin.qq.com,177.58.73.167,HTTPS,社交,0
871,3,2024-11-04 19:36:08,2024-11-04 20:26:08,3000,83546,1086098,10.74.107.56,coursera.org,32.246.83.214,HTTPS,学习,0
872,3,2024-11-04 13:47:41,2024-11-04 14:59:41,4320,86673,606718,10.75.192.244,sina.com.cn,140.116.73.187,HTTPS,新闻,0
873,3,2024-11-04 20:43:53,2024-11-04 22:24:53,6060,200914,1406399,10.182.242.46,wiley.com,72.87.152.179,HTTPS,学习,0
874,3,2024-11-04 06:07:32,2024-11-04 06:20:32,780,25774,206200,10.206.125.9,icourse163.org,37.201.28.227,HTTPS,学习,0
875,3,2024-09-03 11:15:25,2024-09-03 14:40:25,12300,625961,5633657,10.192.45.200,baidu.com,53.88.8.182,HTTPS,新闻,0
876,3,2024-09-03 14:55:52,2024-09-03 15:15:52,1200,59196,1065544,10.188.5.31,iqiyi.com,221.94.1.1,HTTPS,休闲,0
877,3,2024-09-03 17:05:07,2024-09-03 17:29:07,1440,47939,527331,10.11.245.71,icourse163.org,101.224.240.227,HTTPS,学习,0
878,3,2024-09-03 19:50:37,2024-09-03 20:36:37,2760,46395,788727,10.152.64.26,taobao.com,145.81.95.87,HTTPS,购物,0
879,3,2024-09-03 17:04:45,2024-09-03 17:19:45,900,85990,343960,10.201.250.17,163.com,183.99.13.156,HTTPS,新闻,0
880,3,2024-09-03 10:53:37,2024-09-03 11:12:37,1140,110353,772478,10.106.60.47,zhihu.com,99.53.247.243,HTTPS,社交,0
881,3,2024-12-06 19:44:11,2024-12-06 20:07:11,1380,17192,240691,10.62.20.33,docker.com,82.129.35.118,HTTPS,其他,0
882,3,2024-12-06 17:13:41,2024-12-06 18:20:41,4020,63693,764326,10.17.43.251,zhihu.com,132.115.110.80,HTTPS,社交,0
883,3,2024-11-08 10:32:19,2024-11-08 10:46:19,840,58844,529603,10.216.0.64,weibo.com,45.40.200.103,HTTPS,社交,0
884,3,2024-11-08 20:02:33,2024-11-08 21:02:33,3600,94203,1695659,10.71.251.178,weixin.qq.com,111.93.205.39,HTTPS,社交,0
885,3,2024-11-08 05:33:58,2024-11-08 06:14:58,2460,69266,692665,10.50.22.61,cnki.net,175.255.163.160,HTTPS,学习,1
886,3,2024-11-08 04:19:54,2024-11-08 04:34:54,900,41857,418572,10.183.142.33,sina.com.cn,4.50.53.166,HTTPS,新闻,0
887,3,2024-09-24 01:27:04,2024-09-24 01:55:04,1680,117819,1885108,10.83.204.117,tencent.com,192.96.82.158,HTTPS,休闲,0
888,3,2024-09-24 18:16:43,2024-09-24 18:41:43,1500,75850,606804,10.104.36.162,icourse163.org,178.85.44.174,HTTPS,学习,0
889,3,2024-09-24 16:40:44,2024-09-24 17:01:44,1260,106929,962370,10.214.78.81,netflix.com,110.52.95.55,HTTPS,休闲,0
890,3,2024-09-24 23:24:01,2024-09-24 23:40:01,960,30273,211916,10.56.208.17,douban.com,148.40.225.221,HTTPS,社交,0
891,3,2024-12-05 17:40:05,2024-12-05 17:57:05,1020,52674,632091,10.74.115.71,weixin.qq.com,154.132.72.63,HTTPS,社交,0
892,3,2024-12-20 14:06:24,2024-12-20 14:39:24,1980,82270,575892,10.63.89.135,taobao.com,57.229.85.22,HTTPS,购物,0
893,3,2024-12-20 19:37:52,2024-12-20 20:16:52,2340,30484,457263,10.144.138.156,cnki.net,75.196.103.220,HTTPS,学习,0
894,3,2024-09-27 09:57:03,2024-09-27 10:04:03,420,3758,60143,10.92.176.207,icourse163.org,101.24.149.179,HTTPS,学习,0
895,3,2024-09-27 18:35:38,2024-09-27 19:02:38,1620,94478,755826,10.132.4.176,zhihu.com,48.135.31.184,HTTPS,社交,0
896,3,2024-09-27 12:45:09,2024-09-27 13:19:09,2040,31242,374915,10.27.189.182,zhihu.com,202.12.147.195,HTTPS,社交,0
897,3,2024-09-27 17:43:38,2024-09-27 17:59:38,960,62102,558918,10.224.181.205,qq.com,20.191.57.1,HTTPS,社交,0
898,3,2024-09-27 21:32:18,2024-09-27 21:56:18,1440,41835,460189,10.156.44.243,wiley.com,103.87.189.61,HTTPS,学习,0
899,3,2024-09-27 18:26:49,2024-09-27 18:53:49,1620,136460,818766,10.39.122.242,pinduoduo.com,38.109.221.224,HTTPS,购物,0
900,3,2024-09-27 20:10:36,2024-09-27 20:26:36,960,9890,128580,10.252.5.247,weibo.com,222.54.176.100,HTTPS,社交,0
901,3,2024-10-02 13:43:32,2024-10-02 15:07:32,5040,181990,1273931,10.207.7.158,douban.com,114.144.11.116,HTTPS,社交,0
902,3,2024-11-14 13:58:53,2024-11-14 14:34:53,2160,59009,885150,10.125.21.156,youtube.com,143.58.10.45,HTTPS,休闲,0
903,3,2024-11-14 13:10:43,2024-11-14 13:35:43,1500,130034,1170311,10.38.187.215,douban.com,222.230.229.72,HTTPS,社交,0
904,3,2024-11-14 06:32:22,2024-11-14 06:59:22,1620,11079,177267,10.87.191.249,coursera.org,17.181.95.184,HTTPS,学习,0
905,3,2024-12-22 23:21:58,2024-12-23 00:52:58,5460,346679,2426756,10.148.153.124,taobao.com,63.161.157.20,HTTPS,购物,0
906,3,2024-12-22 12:16:13,2024-12-22 12:59:13,2580,65942,1055084,10.111.156.238,netflix.com,170.4.113.253,HTTPS,休闲,0
907,3,2024-12-22 19:52:57,2024-12-22 20:05:57,780,22266,423072,10.29.182.2,tencent.com,58.170.214.146,HTTPS,休闲,0
908,3,2024-12-03 19:29:21,2024-12-03 20:51:21,4920,379599,1518396,10.179.95.103,zhihu.com,118.227.72.98,HTTPS,社交,0
909,3,2024-12-03 20:00:06,2024-12-03 20:33:06,1980,157320,943920,10.78.210.32,weixin.qq.com,26.42.80.37,HTTPS,社交,0
910,3,2024-12-13 14:00:09,2024-12-13 15:18:09,4680,45574,729198,10.191.153.94,wiley.com,21.108.20.9,HTTPS,学习,0
911,3,2024-12-13 21:57:11,2024-12-13 22:23:11,1560,161708,1131962,10.224.224.42,douban.com,5.205.126.82,HTTPS,社交,0
912,3,2024-12-13 07:22:47,2024-12-13 07:49:47,1620,47835,478351,10.56.97.73,stackoverflow.com,159.134.37.34,HTTPS,其他,0
913,3,2024-10-12 07:08:25,2024-10-12 08:33:25,5100,332003,1660016,10.82.101.243,icourse163.org,198.237.247.117,HTTPS,学习,0
914,3,2024-10-12 18:42:17,2024-10-12 22:06:17,12240,347884,6609798,10.65.166.193,iqiyi.com,121.55.12.160,HTTPS,休闲,0
915,3,2024-10-12 04:32:46,2024-10-12 07:12:46,9600,428092,2996647,10.10.64.40,amazon.cn,203.149.173.170,HTTPS,购物,0
916,3,2024-10-22 21:32:00,2024-10-22 22:04:00,1920,30358,425014,10.219.4.112,163.com,93.65.176.34,HTTPS,新闻,0
917,3,2024-10-22 19:18:18,2024-10-22 20:59:18,6060,131678,2238539,10.126.78.187,douban.com,120.194.108.11,HTTPS,社交,0
918,3,2025-01-11 22:11:15,2025-01-11 22:22:15,660,54265,651189,10.126.219.51,tencent.com,116.250.102.79,HTTPS,休闲,0
919,3,2025-01-11 12:45:50,2025-01-11 12:59:50,840,15336,138026,10.96.76.59,wiley.com,135.64.226.128,HTTPS,学习,0
920,3,2025-01-11 13:08:25,2025-01-11 14:36:25,5280,79907,799073,10.74.218.5,weibo.com,87.8.88.198,HTTPS,社交,0
921,3,2024-11-02 17:12:05,2024-11-02 17:42:05,1800,14261,185402,10.118.113.87,ieee.org,4.113.148.94,HTTPS,学习,0
922,3,2024-11-02 12:30:03,2024-11-02 13:13:03,2580,143510,717555,10.155.56.69,wiley.com,83.201.211.239,HTTPS,学习,0
923,3,2024-11-02 08:17:22,2024-11-02 08:23:22,360,25819,129097,10.93.20.1,weixin.qq.com,5.39.104.233,HTTPS,社交,0
924,3,2024-11-02 07:42:47,2024-11-02 08:01:47,1140,45594,866297,10.143.51.111,bilibili.com,182.145.19.210,HTTPS,休闲,0
925,3,2024-11-18 06:16:31,2024-11-18 07:01:31,2700,144924,1014475,10.49.6.175,qq.com,61.215.64.9,HTTPS,社交,0
926,3,2024-11-18 15:49:55,2024-11-18 16:25:55,2160,18627,279412,10.190.121.167,ieee.org,155.227.153.129,HTTPS,学习,0
927,3,2024-11-18 17:13:37,2024-11-18 17:21:37,480,20083,140587,10.66.61.11,weixin.qq.com,61.212.194.146,HTTPS,社交,0
928,3,2024-11-18 13:58:56,2024-11-18 14:12:56,840,6004,108079,10.50.38.242,ieee.org,8.227.188.236,HTTPS,学习,0
929,3,2024-12-26 17:39:21,2024-12-26 18:52:21,4380,123929,1239298,10.78.22.33,ieee.org,52.194.153.162,HTTPS,学习,0
930,3,2024-12-26 12:26:35,2024-12-26 13:06:35,2400,79938,1199076,10.187.229.162,qq.com,79.234.140.136,HTTPS,社交,0
931,3,2024-10-26 22:58:27,2024-10-26 23:07:27,540,24953,99812,10.85.140.179,weibo.com,45.255.118.133,HTTPS,社交,0
932,3,2024-10-26 08:18:02,2024-10-26 08:35:02,1020,20176,201763,10.203.253.176,coursera.org,92.57.47.253,HTTPS,学习,0
933,3,2024-12-01 20:55:32,2024-12-01 22:21:32,5160,52286,836587,10.199.205.156,dangdang.com,138.174.241.176,HTTPS,购物,0
934,3,2024-12-01 15:13:11,2024-12-01 15:55:11,2520,15120,151200,10.4.233.129,cnki.net,5.237.181.100,HTTPS,学习,0
935,3,2024-11-16 23:16:19,2024-11-17 00:07:19,3060,72085,865020,10.60.87.58,dangdang.com,211.222.210.231,HTTPS,购物,0
936,3,2024-11-16 14:34:15,2024-11-16 14:51:15,1020,15152,121216,10.142.68.70,icourse163.org,7.194.53.252,HTTPS,学习,0
937,3,2024-11-16 17:41:15,2024-11-16 18:19:15,2280,169262,677050,10.177.188.84,weibo.com,182.248.253.2,HTTPS,社交,0
938,3,2024-11-16 21:45:56,2024-11-16 22:33:56,2880,384267,3074141,10.209.150.84,bilibili.com,215.57.74.191,HTTPS,休闲,0
939,3,2024-11-16 02:40:52,2024-11-16 03:00:52,1200,23253,255787,10.143.90.66,github.com,198.134.244.95,HTTPS,其他,0
940,3,2024-09-02 05:34:42,2024-09-02 06:39:42,3900,252561,4040990,10.131.105.210,bilibili.com,183.19.194.215,HTTPS,休闲,0
941,3,2024-09-02 22:14:20,2024-09-02 22:25:20,660,11964,191439,10.79.228.60,douban.com,41.135.234.117,HTTPS,社交,0
942,3,2025-01-06 21:23:09,2025-01-06 21:44:09,1260,49435,444919,10.235.94.209,sohu.com,149.52.54.24,HTTPS,新闻,0
943,3,2025-01-13 17:12:36,2025-01-13 18:02:36,3000,253578,2282206,10.144.10.80,qq.com,177.152.3.64,HTTPS,社交,0
944,3,2025-01-13 18:56:11,2025-01-13 19:26:11,1800,207085,2070860,10.35.73.19,youtube.com,27.169.160.191,HTTPS,休闲,0
945,3,2025-01-13 18:15:29,2025-01-13 18:26:29,660,13469,107754,10.6.51.97,wiley.com,133.251.26.168,HTTPS,学习,0
946,3,2025-01-13 18:01:07,2025-01-13 18:42:07,2460,54909,274547,10.67.127.198,wiley.com,208.72.220.142,HTTPS,学习,0
947,3,2025-01-13 16:17:09,2025-01-13 17:14:09,3420,158682,634729,10.54.173.219,weibo.com,134.64.169.172,HTTPS,社交,0
948,3,2024-09-21 09:12:08,2024-09-21 09:25:08,780,62125,1118262,10.83.157.85,bilibili.com,119.231.240.67,HTTPS,休闲,0
949,3,2024-12-23 16:09:15,2024-12-23 16:13:15,240,9118,109424,10.63.10.212,iqiyi.com,26.6.121.224,HTTPS,休闲,0
950,3,2024-12-23 08:06:34,2024-12-23 08:31:34,1500,24038,408655,10.72.0.234,baidu.com,138.29.149.118,HTTPS,新闻,0
951,3,2024-09-17 17:01:14,2024-09-17 18:15:14,4440,78130,1171960,10.146.115.236,coursera.org,99.204.242.209,HTTPS,学习,0
952,3,2024-12-21 04:43:56,2024-12-21 05:21:56,2280,44096,308674,10.114.52.245,wiley.com,80.130.115.46,HTTPS,学习,0
953,3,2024-12-21 16:04:39,2024-12-21 16:27:39,1380,148820,892923,10.22.77.46,netflix.com,109.60.95.210,HTTPS,休闲,0
954,3,2024-09-08 07:33:21,2024-09-08 08:09:21,2160,193470,1547766,10.154.146.90,iqiyi.com,207.29.5.53,HTTPS,休闲,0
955,3,2024-09-08 16:17:58,2024-09-08 16:35:58,1080,34165,409988,10.39.1.221,icourse163.org,161.35.86.74,HTTPS,学习,0
956,3,2024-09-08 19:49:41,2024-09-08 20:00:41,660,10000,160007,10.228.244.209,stackoverflow.com,179.75.232.103,HTTPS,其他,0
957,3,2024-11-28 00:07:36,2024-11-28 01:30:36,4980,177804,2133653,10.74.46.83,icourse163.org,204.250.247.27,HTTPS,学习,0
958,3,2024-11-28 15:11:49,2024-11-28 16:51:49,6000,300279,5705303,10.217.246.178,youtube.com,120.72.146.232,HTTPS,休闲,0
959,3,2024-11-28 02:38:50,2024-11-28 02:52:50,840,53780,591591,10.196.214.141,iqiyi.com,132.160.69.123,HTTPS,休闲,0
960,3,2024-10-05 13:34:34,2024-10-05 13:55:34,1260,141600,1557607,10.196.42.149,iqiyi.com,204.167.36.8,HTTPS,休闲,0
961,3,2024-10-05 06:33:36,2024-10-05 07:22:36,2940,221146,2432614,10.185.1.53,iqiyi.com,75.1.207.227,HTTPS,休闲,0
962,3,2024-10-05 16:23:35,2024-10-05 16:44:35,1260,131237,918666,10.30.178.93,weibo.com,17.56.29.108,HTTPS,社交,0
963,3,2024-11-27 12:18:29,2024-11-27 13:07:29,2940,37511,637699,10.124.107.212,coursera.org,190.207.250.130,HTTPS,学习,0
964,3,2024-11-27 10:03:47,2024-11-27 10:28:47,1500,33315,266527,10.193.13.179,sina.com.cn,10.6.140.176,HTTPS,新闻,0
965,3,2024-09-19 12:23:03,2024-09-19 12:44:03,1260,55277,331662,10.244.80.8,douban.com,64.62.40.252,HTTPS,社交,0
966,3,2024-09-19 21:23:09,2024-09-19 23:22:09,7140,273404,1093617,10.213.76.196,qq.com,179.116.106.70,HTTPS,社交,0
967,3,2024-09-19 21:30:47,2024-09-19 22:07:47,2220,57207,743696,10.240.210.185,sina.com.cn,221.46.16.240,HTTPS,新闻,0
968,3,2024-09-10 16:28:50,2024-09-10 16:52:50,1440,54559,436472,10.30.16.155,netflix.com,148.198.205.102,HTTPS,休闲,0
969,3,2024-09-10 07:32:10,2024-09-10 07:47:10,900,8291,140962,10.232.132.236,stackoverflow.com,71.82.93.218,HTTPS,其他,0
970,3,2024-12-18 22:32:19,2024-12-19 00:33:19,7260,256473,2308261,10.139.47.134,dangdang.com,76.81.53.149,HTTPS,购物,0
971,3,2024-11-29 14:08:47,2024-11-29 15:30:47,4920,597131,2985658,10.112.200.48,iqiyi.com,161.111.67.181,HTTPS,休闲,0
972,3,2024-11-29 08:38:53,2024-11-29 08:46:53,480,7756,139617,10.244.160.168,zhihu.com,39.195.255.142,HTTPS,社交,0
973,3,2024-11-29 17:52:24,2024-11-29 18:02:24,600,18193,272896,10.217.99.70,iqiyi.com,30.129.181.196,HTTPS,休闲,0
974,3,2024-11-29 02:06:04,2024-11-29 02:49:04,2580,93044,1302630,10.14.122.73,weibo.com,203.19.133.120,HTTPS,社交,0
975,3,2024-11-24 17:34:06,2024-11-24 18:30:06,3360,116899,467600,10.158.96.142,qq.com,105.234.43.46,HTTPS,社交,0
976,3,2024-11-24 15:40:59,2024-11-24 16:44:59,3840,86574,519448,10.22.247.12,qq.com,155.85.92.148,HTTPS,社交,0
977,3,2024-11-24 11:20:05,2024-11-24 13:40:05,8400,68873,1033102,10.144.203.129,icourse163.org,21.225.35.71,HTTPS,学习,0
978,3,2024-12-30 11:20:48,2024-12-30 11:30:48,600,86284,690275,10.49.169.105,youtube.com,31.211.74.170,HTTPS,休闲,0
979,3,2024-12-30 02:06:32,2024-12-30 03:01:32,3300,35378,566056,10.244.19.75,zhihu.com,139.9.117.187,HTTPS,社交,0
980,3,2024-09-20 17:09:43,2024-09-20 17:45:43,2160,115927,695566,10.118.110.207,qq.com,158.12.73.215,HTTPS,社交,0
981,3,2024-09-20 16:49:45,2024-09-20 17:21:45,1920,116096,1625352,10.229.67.87,youtube.com,208.56.105.149,HTTPS,休闲,0
982,3,2024-12-10 11:23:39,2024-12-10 11:57:39,2040,20736,331784,10.122.106.157,cnki.net,179.40.227.190,HTTPS,学习,0
983,3,2024-12-10 10:04:09,2024-12-10 10:54:09,3000,65975,1253538,10.49.7.37,ieee.org,1.125.168.95,HTTPS,学习,0
984,3,2024-12-10 14:35:55,2024-12-10 14:42:55,420,5565,100176,10.160.86.240,weixin.qq.com,146.40.255.146,HTTPS,社交,0
985,3,2024-12-10 06:10:04,2024-12-10 06:20:04,600,16922,253842,10.45.36.46,weixin.qq.com,43.195.114.201,HTTPS,社交,0
986,3,2024-12-10 14:16:30,2024-12-10 14:51:30,2100,32110,577989,10.71.63.249,wiley.com,106.123.66.19,HTTPS,学习,0
987,3,2024-12-10 01:31:02,2024-12-10 03:07:02,5760,221764,3548227,10.209.66.113,ifeng.com,77.164.32.99,HTTPS,新闻,0
988,3,2024-12-10 22:32:54,2024-12-10 23:57:54,5100,114958,1954297,10.230.134.225,weixin.qq.com,1.255.175.129,HTTPS,社交,0
989,3,2024-12-10 08:39:41,2024-12-10 09:09:41,1800,23828,262108,10.4.79.219,icourse163.org,201.197.9.164,HTTPS,学习,0
990,3,2024-12-15 04:18:24,2024-12-15 05:31:24,4380,208948,1253692,10.114.198.224,taobao.com,86.61.120.230,HTTPS,购物,0
991,3,2024-12-15 22:42:05,2024-12-15 22:59:05,1020,54692,984468,10.55.43.47,iqiyi.com,8.126.171.3,HTTPS,休闲,0
992,3,2024-12-15 21:58:59,2024-12-15 22:16:59,1080,37603,376038,10.205.168.17,icourse163.org,142.212.178.36,HTTPS,学习,0
993,3,2024-12-15 19:21:38,2024-12-15 20:22:38,3660,83996,1595927,10.58.142.117,weixin.qq.com,6.99.132.90,HTTPS,社交,0
994,3,2024-12-15 12:34:09,2024-12-15 12:51:09,1020,38408,384088,10.163.16.253,baidu.com,187.73.149.240,HTTPS,新闻,0
995,3,2024-12-15 09:49:24,2024-12-15 10:23:24,2040,80242,1203630,10.220.242.55,tencent.com,20.143.48.0,HTTPS,休闲,0
996,3,2024-12-09 19:13:55,2024-12-09 19:49:55,2160,19174,325974,10.138.129.163,icourse163.org,56.101.232.158,HTTPS,学习,0
997,3,2024-12-09 17:05:09,2024-12-09 17:38:09,1980,53475,320853,10.152.231.224,qq.com,105.164.57.253,HTTPS,社交,0
998,3,2024-12-09 14:33:13,2024-12-09 14:43:13,600,15870,79353,10.47.219.88,wiley.com,144.247.72.20,HTTPS,学习,0
999,3,2024-12-09 20:10:12,2024-12-09 20:32:12,1320,44272,841170,10.243.82.248,weixin.qq.com,200.44.122.215,HTTPS,社交,0
1000,3,2024-12-09 09:22:58,2024-12-09 09:32:58,600,41825,167300,10.101.39.186,wiley.com,137.84.83.85,HTTPS,学习,0
1001,3,2024-12-09 22:39:09,2024-12-10 00:15:09,5760,202356,2832985,10.7.77.230,zhihu.com,74.107.163.81,HTTPS,社交,0
1002,3,2024-10-29 15:59:09,2024-10-29 16:18:09,1140,68822,481755,10.208.134.134,wiley.com,175.129.106.10,HTTPS,学习,0
1003,3,2024-10-29 10:28:53,2024-10-29 11:41:53,4380,101848,712937,10.18.111.191,icourse163.org,222.219.163.30,HTTPS,学习,0
1004,3,2024-10-29 12:26:44,2024-10-29 12:46:44,1200,57675,922816,10.110.178.54,sina.com.cn,155.67.133.234,HTTPS,新闻,0
1005,3,2024-10-29 21:43:36,2024-10-29 22:04:36,1260,12983,194754,10.8.154.230,sina.com.cn,70.87.154.237,HTTPS,新闻,0
1006,3,2024-10-29 23:32:52,2024-10-30 00:18:52,2760,48217,867921,10.211.210.91,weixin.qq.com,80.243.190.33,HTTPS,社交,0
1007,3,2024-10-19 12:53:34,2024-10-19 13:37:34,2640,57264,801707,10.58.90.118,cnki.net,63.94.104.13,HTTPS,学习,0
1008,3,2024-10-19 23:23:11,2024-10-20 00:05:11,2520,58554,995432,10.195.145.217,wiley.com,55.114.216.13,HTTPS,学习,0
1009,3,2024-10-19 18:40:18,2024-10-19 19:39:18,3540,331105,2317739,10.45.8.158,iqiyi.com,207.19.241.3,HTTPS,休闲,0
1010,3,2024-10-19 12:06:31,2024-10-19 12:59:31,3180,72726,1309082,10.16.148.219,amazon.cn,90.126.209.57,HTTPS,购物,0
1011,3,2024-11-01 22:13:14,2024-11-01 22:41:14,1680,73316,513217,10.100.240.244,wiley.com,6.147.75.137,HTTPS,学习,0
1012,3,2024-11-01 13:22:50,2024-11-01 15:42:50,8400,268858,4301742,10.3.191.201,baidu.com,133.67.186.220,HTTPS,新闻,0
1013,3,2024-11-01 21:32:18,2024-11-01 21:43:18,660,16529,198358,10.157.212.173,coursera.org,116.123.176.152,HTTPS,学习,0
1014,3,2024-11-01 16:00:57,2024-11-01 16:39:57,2340,153172,612690,10.78.191.216,qq.com,58.45.46.33,HTTPS,社交,0
1015,3,2024-11-10 19:52:47,2024-11-10 20:07:47,900,19684,334637,10.123.200.50,dangdang.com,54.111.63.206,HTTPS,购物,0
1016,3,2024-11-10 19:41:25,2024-11-10 21:23:25,6120,94333,1603671,10.65.199.251,dangdang.com,74.207.44.73,HTTPS,购物,0
1017,3,2024-11-10 14:25:57,2024-11-10 15:00:57,2100,31094,528611,10.118.50.182,coursera.org,23.110.223.149,HTTPS,学习,0
1018,3,2024-11-10 11:32:07,2024-11-10 12:10:07,2280,150394,1804729,10.81.165.53,qq.com,50.216.195.166,HTTPS,社交,0
1019,3,2024-11-10 23:05:01,2024-11-11 00:18:01,4380,396286,3170296,10.14.40.147,bilibili.com,10.178.165.39,HTTPS,休闲,0
1020,3,2024-10-15 23:01:47,2024-10-15 23:19:47,1080,55560,833406,10.95.122.168,iqiyi.com,99.142.127.15,HTTPS,休闲,0
1021,3,2024-10-15 13:19:12,2024-10-15 14:00:12,2460,249013,3984221,10.133.26.71,youtube.com,190.230.240.90,HTTPS,休闲,0
1022,3,2024-10-28 10:59:09,2024-10-28 11:05:09,360,9690,67830,10.56.235.238,github.com,208.160.61.35,HTTPS,其他,0
1023,3,2024-10-28 18:07:06,2024-10-28 18:16:06,540,7267,65408,10.47.39.127,ieee.org,53.232.75.130,HTTPS,学习,0
1024,3,2024-10-28 20:58:53,2024-10-28 23:11:53,7980,285788,5429983,10.11.211.19,netflix.com,211.189.93.163,HTTPS,休闲,0
1025,3,2024-10-28 21:40:04,2024-10-28 21:54:04,840,12085,193371,10.160.230.207,wiley.com,182.102.112.121,HTTPS,学习,0
1026,3,2024-10-24 17:11:19,2024-10-24 19:33:19,8520,207289,1036446,10.60.175.89,coursera.org,162.157.18.27,HTTPS,学习,0
1027,3,2024-10-24 14:39:38,2024-10-24 15:06:38,1620,47458,569508,10.62.98.156,npmjs.com,28.45.180.66,HTTPS,其他,0
1028,3,2024-10-24 09:34:01,2024-10-24 10:28:01,3240,132579,1060632,10.110.186.30,icourse163.org,51.249.225.14,HTTPS,学习,0
1029,3,2024-10-11 21:01:20,2024-10-11 21:19:20,1080,27124,216998,10.137.140.124,jd.com,54.59.4.159,HTTPS,购物,0
1030,3,2024-10-11 06:05:22,2024-10-11 06:55:22,3000,69479,1250626,10.253.223.132,coursera.org,52.203.136.210,HTTPS,学习,0
1031,3,2024-10-16 12:59:12,2024-10-16 14:42:12,6180,317835,3814032,10.201.52.150,iqiyi.com,11.153.147.84,HTTPS,休闲,0
1032,3,2024-10-16 07:19:10,2024-10-16 07:29:10,600,14875,282635,10.221.228.109,zhihu.com,161.44.226.144,HTTPS,社交,0
1033,3,2024-10-16 23:47:17,2024-10-17 01:17:17,5400,93452,1495242,10.219.102.146,ieee.org,56.237.83.179,HTTPS,学习,0
1034,3,2024-09-14 00:23:57,2024-09-14 00:46:57,1380,50825,254129,10.129.209.76,pinduoduo.com,163.227.199.98,HTTPS,购物,0
1035,3,2024-09-14 15:52:56,2024-09-14 16:24:56,1920,217152,868609,10.58.92.208,ifeng.com,83.136.179.52,HTTPS,新闻,0
1036,3,2024-09-14 20:27:50,2024-09-14 21:08:50,2460,104762,628572,10.110.190.96,wikipedia.org,79.125.30.175,HTTPS,其他,0
1037,3,2024-09-14 16:49:20,2024-09-14 17:30:20,2460,201179,804718,10.168.109.120,youtube.com,83.61.101.80,HTTPS,休闲,0
1038,3,2024-09-29 10:50:20,2024-09-29 11:11:20,1260,63081,1009297,10.145.108.135,tencent.com,57.73.202.203,HTTPS,休闲,0
1039,3,2024-10-13 10:06:35,2024-10-13 10:45:35,2340,347102,2082615,10.215.222.82,youtube.com,10.82.190.185,HTTPS,休闲,0
1040,3,2024-10-13 14:12:12,2024-10-13 14:23:12,660,18441,350396,10.23.140.108,netflix.com,215.86.255.92,HTTPS,休闲,0
